item_id,播放量,点赞量,发布城市,背景音乐ID,发布日期,观看人数,点赞播放比
3195256,5586247,0,33.0,30588.0,2019-10-03,1,0.0
3195276,4992323,0,52.0,8.0,2019-10-23,1,0.0
3195304,415019,0,155.0,307.0,2019-10-23,1,0.0
3195306,4989268,0,42.0,122.0,2019-10-23,1,0.0
3195308,4077164,0,126.0,220.0,2019-10-23,1,0.0
3195331,833434,0,250.0,207.0,2019-10-24,1,0.0
3195333,222281,0,5.0,9231.0,2019-10-24,1,0.0
3195337,4242095,0,208.0,53.0,2019-10-22,2,0.0
3195344,2017485,0,32.0,468.0,2019-10-23,1,0.0
3195357,1455995,0,44.0,1788.0,2019-10-23,1,0.0
3195364,2468571,0,85.0,67352.0,2019-10-22,1,0.0
3195366,4097868,0,267.0,272.0,2019-09-25,1,0.0
3195373,4964719,0,157.0,13059.0,2019-10-24,1,0.0
3195381,4841630,0,65.0,10829.0,2019-09-25,1,0.0
3195401,5160101,0,207.0,67353.0,2019-10-24,1,0.0
3195402,4570154,0,25.0,57.0,2019-10-24,1,0.0
3195410,2335039,0,159.0,33.0,2019-09-25,1,0.0
3195463,4399165,0,137.0,220.0,2019-10-24,1,0.0
3195496,4539452,0,261.0,3669.0,2019-10-24,1,0.0
3195512,874550,0,60.0,33.0,2019-10-24,1,0.0
3195534,5820704,0,80.0,742.0,2019-09-27,1,0.0
3195558,5045818,0,100.0,18419.0,2019-10-23,1,0.0
3195573,4783722,0,155.0,3037.0,2019-10-19,1,0.0
3195578,1193492,0,4.0,25.0,2019-10-22,1,0.0
3195584,4454553,0,261.0,3557.0,2019-10-17,1,0.0
3195586,46877,0,144.0,3937.0,2019-09-25,3,0.0
3195597,594980,0,39.0,10263.0,2019-10-22,1,0.0
3195599,1625691,0,140.0,468.0,2019-10-24,1,0.0
3195603,1838846,0,4.0,5086.0,2019-10-24,1,0.0
3195608,5617364,0,26.0,220.0,2019-10-24,1,0.0
3195609,4261170,0,207.0,74.0,2019-10-05,1,0.0
3195619,4545435,0,189.0,1796.0,2019-09-27,1,0.0
3195624,4896404,0,108.0,10053.0,2019-10-23,1,0.0
3195633,2773729,0,88.0,13678.0,2019-10-24,1,0.0
3195637,4668695,0,14.0,3510.0,2019-10-24,1,0.0
3195640,3775697,0,96.0,1672.0,2019-10-23,1,0.0
3195651,966432,0,178.0,1143.0,2019-10-06,1,0.0
3195656,1560170,0,148.0,2203.0,2019-10-24,1,0.0
3195657,1801913,0,7.0,1479.0,2019-10-10,1,0.0
3195673,3873434,0,225.0,220.0,2019-10-24,1,0.0
3195702,2828207,0,70.0,22.0,2019-10-23,1,0.0
3195716,5482543,0,216.0,3942.0,2019-10-03,1,0.0
3195754,1275793,0,261.0,1465.0,2019-10-22,1,0.0
3195762,3428090,0,33.0,2851.0,2019-10-24,1,0.0
3195773,1058151,0,42.0,4201.0,2019-10-07,1,0.0
3195786,477674,0,157.0,3183.0,2019-10-23,1,0.0
3195787,4078969,0,33.0,3168.0,2019-10-23,1,0.0
3195792,1043150,0,202.0,7281.0,2019-10-24,1,0.0
3195834,3934867,0,39.0,1557.0,2019-10-23,1,0.0
3195847,3516188,0,42.0,43.0,2019-09-26,1,0.0
3195869,2768337,0,86.0,337.0,2019-10-24,1,0.0
3195872,4665944,0,14.0,37585.0,2019-10-23,1,0.0
3195887,350200,0,52.0,723.0,2019-10-24,1,0.0
3195889,4014321,0,140.0,650.0,2019-10-06,1,0.0
3195893,1310068,0,179.0,1565.0,2019-10-23,1,0.0
3195906,878886,0,58.0,2900.0,2019-10-22,1,0.0
3195916,28074,0,217.0,6475.0,2019-10-23,1,0.0
3195918,5467446,0,75.0,55317.0,2019-10-23,1,0.0
3195924,5142449,0,165.0,1999.0,2019-10-24,1,0.0
3195930,5069577,0,22.0,110.0,2019-10-17,1,0.0
3195936,1585935,0,3.0,950.0,2019-10-08,1,0.0
3195946,1432247,0,111.0,23876.0,2019-10-24,1,0.0
3195982,1767332,0,158.0,312.0,2019-10-23,1,0.0
3195988,5670202,0,254.0,2867.0,2019-10-23,1,0.0
3195992,1296576,0,151.0,110.0,2019-10-09,1,0.0
3195996,271044,0,84.0,3203.0,2019-10-23,1,0.0
3195998,2405639,0,39.0,2763.0,2019-10-09,1,0.0
3196002,3383779,0,172.0,110.0,2019-10-24,1,0.0
3196019,4084943,0,297.0,307.0,2019-09-28,1,0.0
3196024,5847756,0,311.0,238.0,2019-10-11,1,0.0
3196041,5760385,0,51.0,74.0,2019-10-03,1,0.0
3196042,946927,0,213.0,3899.0,2019-09-25,1,0.0
3196043,3617777,0,44.0,1017.0,2019-09-28,1,0.0
3196077,4130216,0,4.0,184.0,2019-10-23,1,0.0
3196080,3922119,0,43.0,7101.0,2019-10-05,1,0.0
3196090,4334732,0,22.0,468.0,2019-10-18,1,0.0
3196091,394298,0,199.0,3091.0,2019-10-23,1,0.0
3196099,2766732,1,9.0,3344.0,2019-10-21,1,3.6143724798787886e-07
3196103,728253,0,135.0,175.0,2019-09-30,1,0.0
3196116,5414093,0,261.0,272.0,2019-10-24,1,0.0
3196131,3085006,0,4.0,227.0,2019-10-24,1,0.0
3196143,737105,0,1.0,110.0,2019-10-23,1,0.0
3196155,3641458,0,191.0,27384.0,2019-10-24,1,0.0
3196160,4714437,1,52.0,288.0,2019-10-24,1,2.1211440517711872e-07
3196162,2168763,0,126.0,1038.0,2019-09-25,1,0.0
3196169,1806618,0,23.0,272.0,2019-10-23,1,0.0
3196176,3861476,0,14.0,3348.0,2019-10-23,1,0.0
3196181,579415,0,79.0,1022.0,2019-10-17,1,0.0
3196199,4092571,0,39.0,5067.0,2019-10-07,1,0.0
3196206,3242732,0,137.0,222.0,2019-10-23,1,0.0
3196212,2668816,0,93.0,305.0,2019-10-23,1,0.0
3196220,2708974,0,8.0,6695.0,2019-10-23,1,0.0
3196256,1081678,0,80.0,7076.0,2019-10-04,1,0.0
3196272,3945428,0,1.0,35.0,2019-10-23,1,0.0
3196275,2768907,0,160.0,3364.0,2019-10-23,1,0.0
3196277,1060685,0,348.0,27999.0,2019-10-01,1,0.0
3196279,2654105,0,42.0,858.0,2019-09-30,1,0.0
3196286,1930939,0,174.0,1172.0,2019-10-24,1,0.0
3196289,2006817,0,103.0,595.0,2019-10-23,1,0.0
3196291,1049279,0,66.0,312.0,2019-10-23,1,0.0
3196297,4450495,0,158.0,25.0,2019-10-23,1,0.0
3196302,2339709,0,141.0,10631.0,2019-10-24,1,0.0
3196319,3566676,0,4.0,20437.0,2019-10-02,1,0.0
3196421,1710268,0,178.0,3420.0,2019-10-23,1,0.0
3196446,2489769,0,151.0,110.0,2019-10-13,1,0.0
3196460,1917557,0,225.0,7085.0,2019-10-23,1,0.0
3196462,2423096,0,217.0,3091.0,2019-10-24,1,0.0
3196463,5783299,0,4.0,16915.0,2019-10-17,1,0.0
3196475,5475254,0,228.0,168.0,2019-10-23,1,0.0
3196481,3844447,0,92.0,10427.0,2019-10-24,1,0.0
3196483,3716006,0,42.0,48145.0,2019-09-24,1,0.0
3196486,4273995,0,8.0,22.0,2019-10-24,1,0.0
3196532,61931,0,112.0,110.0,2019-10-23,1,0.0
3196536,4555947,0,60.0,57.0,2019-10-23,1,0.0
3196541,4932710,0,148.0,22.0,2019-10-24,1,0.0
3196543,371623,0,32.0,1096.0,2019-10-20,1,0.0
3196595,257845,0,17.0,1746.0,2019-10-23,1,0.0
3196603,5187633,0,66.0,1743.0,2019-10-04,1,0.0
3196605,282977,0,64.0,57.0,2019-10-24,1,0.0
3196613,4585352,0,161.0,57.0,2019-10-03,1,0.0
3196623,1212492,0,0.0,1607.0,2019-10-24,1,0.0
3196633,2458738,0,200.0,9101.0,2019-10-23,1,0.0
3196641,3810066,0,275.0,57.0,2019-09-27,1,0.0
3196645,3649884,0,35.0,240.0,2019-10-23,1,0.0
3196646,2505662,0,51.0,15683.0,2019-10-23,1,0.0
3196661,4245371,0,39.0,8.0,2019-10-23,1,0.0
3196689,5173801,0,83.0,17939.0,2019-10-05,1,0.0
3196696,4074203,0,155.0,3091.0,2019-10-14,1,0.0
3196698,1450420,0,4.0,13464.0,2019-10-23,1,0.0
3196724,2167079,0,106.0,33.0,2019-10-07,1,0.0
3196772,2461472,0,120.0,570.0,2019-10-24,1,0.0
3196792,3073269,0,135.0,680.0,2019-10-23,1,0.0
3196805,655270,0,74.0,32486.0,2019-10-14,1,0.0
3196810,3548164,0,41.0,459.0,2019-10-24,1,0.0
3196814,4131667,0,127.0,4383.0,2019-10-15,1,0.0
3196823,1655296,0,275.0,6277.0,2019-09-27,1,0.0
3196839,270099,0,50.0,229.0,2019-10-22,1,0.0
3196853,1556163,0,103.0,536.0,2019-10-23,1,0.0
3196857,3219864,0,240.0,1680.0,2019-10-23,1,0.0
3196864,1106273,0,20.0,5986.0,2019-10-02,1,0.0
3196872,3103381,0,278.0,1402.0,2019-10-23,1,0.0
3196874,437195,0,27.0,30560.0,2019-09-27,1,0.0
3196904,2031007,0,10.0,307.0,2019-10-14,2,0.0
3196914,3038129,0,80.0,222.0,2019-10-24,1,0.0
3196918,472188,0,76.0,17050.0,2019-10-01,2,0.0
3196922,1019478,0,96.0,763.0,2019-09-30,3,0.0
3196923,2654406,0,74.0,24590.0,2019-10-23,1,0.0
3196928,4991633,0,141.0,249.0,2019-10-13,1,0.0
3196930,4881046,0,44.0,468.0,2019-10-24,1,0.0
3196934,202945,0,75.0,39.0,2019-10-23,1,0.0
3196941,4763964,0,35.0,43.0,2019-10-24,1,0.0
3196954,4067259,0,10.0,536.0,2019-10-22,1,0.0
3196956,3578452,0,149.0,2240.0,2019-10-24,1,0.0
3196963,625068,0,188.0,108.0,2019-10-20,1,0.0
3196989,1134850,0,158.0,490.0,2019-10-23,1,0.0
3197026,1867220,0,39.0,3997.0,2019-10-23,1,0.0
3197061,3019054,0,12.0,6021.0,2019-10-23,1,0.0
3197062,1929093,0,75.0,22.0,2019-10-23,2,0.0
3197074,1794605,0,31.0,840.0,2019-10-07,1,0.0
3197092,2283372,0,87.0,6420.0,2019-10-23,1,0.0
3197094,4505832,0,113.0,67372.0,2019-10-11,1,0.0
3197102,663812,0,38.0,4781.0,2019-10-24,1,0.0
3197104,410238,0,10.0,4421.0,2019-10-24,1,0.0
3197118,4363621,0,236.0,460.0,2019-10-24,1,0.0
3197123,4440880,0,85.0,2099.0,2019-10-24,1,0.0
3197145,2092891,0,66.0,5084.0,2019-09-28,2,0.0
3197148,3151769,0,160.0,33.0,2019-09-24,1,0.0
3197168,488700,0,69.0,60189.0,2019-10-13,2,0.0
3197170,5582755,0,12.0,468.0,2019-10-24,1,0.0
3197178,2289668,0,33.0,36134.0,2019-10-23,1,0.0
3197185,4017360,0,83.0,68.0,2019-10-24,1,0.0
3197193,2890636,0,21.0,34727.0,2019-10-24,1,0.0
3197201,1805917,0,87.0,3437.0,2019-10-24,1,0.0
3197211,3554763,0,230.0,1899.0,2019-10-23,1,0.0
3197235,76705,0,10.0,134.0,2019-10-24,1,0.0
3197237,918426,0,80.0,175.0,2019-10-11,1,0.0
3197243,3584996,0,32.0,1085.0,2019-10-24,1,0.0
3197244,4082293,0,33.0,280.0,2019-10-23,1,0.0
3197262,4009018,0,267.0,22.0,2019-10-24,1,0.0
3197264,3799925,0,166.0,26038.0,2019-10-24,1,0.0
3197275,213154,0,37.0,468.0,2019-10-23,1,0.0
3197309,5059115,0,4.0,43.0,2019-10-24,1,0.0
3197324,2208639,0,33.0,8.0,2019-10-24,1,0.0
3197328,347382,0,4.0,312.0,2019-10-24,1,0.0
3197334,2612307,0,39.0,468.0,2019-10-23,1,0.0
3197351,4444489,0,250.0,43.0,2019-10-05,1,0.0
3197378,1855915,0,22.0,25.0,2019-10-17,1,0.0
3197398,4320976,0,141.0,4525.0,2019-10-01,1,0.0
3197406,1827665,0,13.0,1006.0,2019-10-24,1,0.0
3197408,1737533,0,35.0,220.0,2019-10-23,1,0.0
3197417,843121,0,29.0,14239.0,2019-10-24,1,0.0
3197436,5093910,0,208.0,110.0,2019-10-17,1,0.0
3197437,3959405,0,13.0,4416.0,2019-10-11,1,0.0
3197438,3496775,0,66.0,3616.0,2019-10-23,1,0.0
3197439,2329284,0,86.0,238.0,2019-10-19,1,0.0
3197456,1165993,0,45.0,102.0,2019-10-24,1,0.0
3197475,2689152,0,32.0,3616.0,2019-10-23,1,0.0
3197479,3179654,0,49.0,3461.0,2019-10-23,1,0.0
3197494,1599272,0,10.0,76.0,2019-10-24,1,0.0
3197497,5555965,0,21.0,703.0,2019-10-04,1,0.0
3197500,2309032,0,20.0,114.0,2019-10-22,1,0.0
3197511,525095,0,42.0,429.0,2019-10-23,1,0.0
3197556,2612859,1,258.0,27703.0,2019-10-24,1,3.827225273158636e-07
3197563,2715696,0,20.0,13939.0,2019-10-01,1,0.0
3197564,4021989,0,26.0,3110.0,2019-10-23,1,0.0
3197587,851189,0,32.0,75.0,2019-10-24,1,0.0
3197593,3759088,0,102.0,8975.0,2019-10-22,1,0.0
3197594,4102517,0,269.0,29729.0,2019-10-06,1,0.0
3197620,4570503,0,74.0,43.0,2019-10-23,1,0.0
3197635,3051617,0,88.0,22.0,2019-10-24,1,0.0
3197641,3849958,0,204.0,9967.0,2019-10-24,1,0.0
3197680,4079863,0,7.0,15613.0,2019-10-01,1,0.0
3197698,5283649,0,73.0,238.0,2019-10-05,1,0.0
3197726,2768767,0,31.0,14958.0,2019-09-26,2,0.0
3197729,3255839,0,13.0,3812.0,2019-10-23,1,0.0
3197737,3955,0,113.0,4186.0,2019-10-17,1,0.0
3197764,2615818,0,34.0,13168.0,2019-10-05,1,0.0
3197780,2007925,0,39.0,76.0,2019-10-24,1,0.0
3197788,158193,0,70.0,76.0,2019-10-24,1,0.0
3197798,4948746,0,34.0,408.0,2019-10-22,1,0.0
3197802,1964393,0,170.0,229.0,2019-10-22,1,0.0
3197813,4132684,0,211.0,22.0,2019-10-24,1,0.0
3197841,2305181,0,125.0,29.0,2019-10-24,1,0.0
3197848,4530121,0,4.0,296.0,2019-09-28,1,0.0
3197855,2080404,0,43.0,14197.0,2019-10-23,1,0.0
3197866,1445118,0,261.0,1219.0,2019-10-24,1,0.0
3197876,4596681,0,74.0,15547.0,2019-10-23,1,0.0
3197896,5474565,0,54.0,284.0,2019-10-11,1,0.0
3197899,5519170,0,94.0,1686.0,2019-10-04,1,0.0
3197900,1787217,0,26.0,4678.0,2019-10-01,1,0.0
3197914,2901093,0,126.0,1500.0,2019-10-23,1,0.0
3197933,3037453,0,36.0,25.0,2019-10-24,1,0.0
3197940,401866,0,0.0,8364.0,2019-10-23,1,0.0
3197946,5442820,0,34.0,43.0,2019-10-23,1,0.0
3197958,3850682,0,34.0,220.0,2019-10-24,1,0.0
3197967,333044,0,54.0,789.0,2019-10-23,1,0.0
3197973,465558,0,63.0,15721.0,2019-10-23,1,0.0
3198015,3241393,0,2.0,1235.0,2019-10-24,1,0.0
3198018,4421694,0,234.0,1655.0,2019-10-23,1,0.0
3198034,3913226,0,36.0,312.0,2019-10-14,1,0.0
3198046,2773312,0,22.0,4536.0,2019-10-19,1,0.0
3198087,1010258,0,155.0,1099.0,2019-10-20,1,0.0
3198088,4271227,0,4.0,17288.0,2019-09-30,1,0.0
3198106,2371038,0,1.0,184.0,2019-10-06,1,0.0
3198110,446478,0,84.0,12772.0,2019-10-10,2,0.0
3198126,2921157,0,42.0,4144.0,2019-10-24,1,0.0
3198131,2530884,0,39.0,220.0,2019-10-24,1,0.0
3198134,5033751,0,10.0,49.0,2019-10-08,1,0.0
3198145,4034416,0,21.0,33.0,2019-10-16,1,0.0
3198164,3848066,0,8.0,124.0,2019-10-24,1,0.0
3198172,389077,0,8.0,33.0,2019-10-23,1,0.0
3198181,4409872,0,39.0,220.0,2019-10-24,2,0.0
3198182,1044694,0,49.0,5174.0,2019-10-23,1,0.0
3198184,711330,0,228.0,220.0,2019-10-23,1,0.0
3198197,5751870,0,58.0,22.0,2019-10-24,1,0.0
3198204,522318,0,238.0,1338.0,2019-10-24,1,0.0
3198212,1197476,0,15.0,2696.0,2019-10-24,1,0.0
3198221,2004363,0,4.0,9701.0,2019-10-23,1,0.0
3198226,4091888,0,20.0,15213.0,2019-09-27,2,0.0
3198235,3365701,0,4.0,1861.0,2019-10-23,1,0.0
3198259,2892645,0,252.0,143.0,2019-10-20,6,0.0
3198279,5343300,0,85.0,696.0,2019-10-24,1,0.0
3198289,3950940,0,2.0,14292.0,2019-10-24,1,0.0
3198308,3050873,0,213.0,63.0,2019-10-24,1,0.0
3198320,2574579,0,128.0,33.0,2019-09-25,1,0.0
3198325,2461430,0,15.0,7446.0,2019-10-20,1,0.0
3198331,2607318,0,13.0,312.0,2019-10-24,1,0.0
3198332,4239662,0,140.0,22.0,2019-10-23,1,0.0
3198333,4651629,0,139.0,69.0,2019-10-24,1,0.0
3198349,612338,0,246.0,3682.0,2019-10-24,8,0.0
3198362,1656314,0,137.0,34716.0,2019-10-23,1,0.0
3198385,4157135,0,356.0,6806.0,2019-10-24,1,0.0
3198386,508141,0,7.0,652.0,2019-10-24,1,0.0
3198397,3888035,0,146.0,490.0,2019-10-23,1,0.0
3198404,5128929,0,98.0,26422.0,2019-10-24,1,0.0
3198419,636174,0,1.0,8436.0,2019-10-24,1,0.0
3198428,1857574,0,137.0,1937.0,2019-09-29,1,0.0
3198459,5475866,0,24.0,22.0,2019-10-24,1,0.0
3198481,5483203,0,129.0,67392.0,2019-10-01,1,0.0
3198482,904066,0,185.0,2921.0,2019-10-23,1,0.0
3198487,4517907,0,4.0,1129.0,2019-09-29,1,0.0
3198494,2346235,0,45.0,4960.0,2019-10-22,1,0.0
3198496,2070289,0,39.0,110.0,2019-10-17,1,0.0
3198504,1504986,0,1.0,779.0,2019-09-28,1,0.0
3198516,4543895,0,46.0,835.0,2019-10-23,1,0.0
3198517,2120630,0,23.0,2212.0,2019-10-23,1,0.0
3198519,627630,0,111.0,708.0,2019-10-23,1,0.0
3198526,1181514,0,78.0,4581.0,2019-10-24,1,0.0
3198542,4938202,0,23.0,2490.0,2019-10-23,1,0.0
3198571,3073528,0,47.0,307.0,2019-10-23,1,0.0
3198586,4411272,0,7.0,120.0,2019-10-23,1,0.0
3198595,4970640,0,82.0,2328.0,2019-10-23,1,0.0
3198616,1902224,0,23.0,325.0,2019-10-23,1,0.0
3198650,5387772,0,252.0,1157.0,2019-10-23,1,0.0
3198651,4474914,0,90.0,43.0,2019-09-27,1,0.0
3198662,4748106,0,36.0,312.0,2019-10-23,1,0.0
3198669,2891694,0,28.0,3723.0,2019-10-24,1,0.0
3198690,5789571,0,17.0,3883.0,2019-10-23,1,0.0
3198704,4924516,0,22.0,1469.0,2019-10-23,1,0.0
3198718,1899634,0,169.0,68.0,2019-10-24,1,0.0
3198724,3094184,0,49.0,7593.0,2019-10-23,1,0.0
3198729,3194907,0,44.0,11352.0,2019-10-24,1,0.0
3198730,3032848,0,63.0,238.0,2019-10-11,1,0.0
3198733,1145581,0,189.0,468.0,2019-10-24,1,0.0
3198782,5261773,0,41.0,82.0,2019-10-07,1,0.0
3198793,1921646,0,7.0,1607.0,2019-10-23,1,0.0
3198797,3663375,0,276.0,1.0,2019-10-23,1,0.0
3198808,3260456,0,48.0,921.0,2019-10-23,1,0.0
3198809,783508,0,89.0,69.0,2019-10-10,1,0.0
3198813,1413778,0,202.0,67395.0,2019-10-23,1,0.0
3198816,4955739,0,97.0,646.0,2019-10-24,1,0.0
3198823,5657901,0,89.0,68.0,2019-10-24,1,0.0
3198826,1279173,0,196.0,7314.0,2019-10-06,1,0.0
3198867,4197594,0,7.0,61597.0,2019-10-01,1,0.0
3198884,5739815,0,125.0,296.0,2019-09-28,1,0.0
3198916,5747934,0,33.0,220.0,2019-10-23,1,0.0
3198922,4280169,0,229.0,418.0,2019-10-08,1,0.0
3198947,3863129,0,115.0,76.0,2019-10-24,1,0.0
3198955,1351801,0,7.0,536.0,2019-10-23,1,0.0
3198961,1662617,0,29.0,33.0,2019-09-27,1,0.0
3198968,2385104,0,35.0,931.0,2019-10-06,1,0.0
3198983,3638325,0,33.0,62.0,2019-10-09,1,0.0
3198994,3708690,0,153.0,8689.0,2019-10-23,1,0.0
3199022,4225535,0,134.0,52338.0,2019-10-23,1,0.0
3199037,1175980,0,140.0,305.0,2019-10-15,1,0.0
3199041,4627261,0,17.0,1851.0,2019-10-24,1,0.0
3199059,3277965,0,169.0,2823.0,2019-10-24,1,0.0
3199074,4645361,0,14.0,67398.0,2019-10-23,1,0.0
3199096,1228610,0,74.0,30.0,2019-10-23,1,0.0
3199106,3760299,0,80.0,22.0,2019-10-23,1,0.0
3199117,5114787,0,88.0,7892.0,2019-10-23,1,0.0
3199136,4774605,0,234.0,120.0,2019-10-24,1,0.0
3199162,1376831,0,112.0,3723.0,2019-10-23,1,0.0
3199172,2000350,1,102.0,468.0,2019-10-23,1,4.999125153098208e-07
3199180,5818606,0,79.0,8348.0,2019-10-24,1,0.0
3199182,1335694,0,284.0,3158.0,2019-10-19,1,0.0
3199194,3283404,0,96.0,74.0,2019-10-24,1,0.0
3199196,1475138,0,9.0,312.0,2019-10-17,1,0.0
3199213,958340,0,4.0,325.0,2019-10-23,1,0.0
3199216,3315574,0,280.0,246.0,2019-10-24,1,0.0
3199220,4617258,0,22.0,595.0,2019-10-06,1,0.0
3199225,1763544,0,33.0,668.0,2019-10-03,1,0.0
3199226,3705099,0,68.0,3010.0,2019-10-23,1,0.0
3199227,852487,0,88.0,220.0,2019-10-24,1,0.0
3199232,4500479,0,121.0,272.0,2019-10-23,1,0.0
3199234,1202907,0,293.0,3082.0,2019-10-24,1,0.0
3199255,2661859,0,207.0,110.0,2019-10-24,1,0.0
3199264,1659367,0,42.0,22.0,2019-10-24,1,0.0
3199275,2829259,0,53.0,43.0,2019-10-06,1,0.0
3199290,477481,0,69.0,298.0,2019-10-17,1,0.0
3199303,1697406,0,13.0,245.0,2019-10-23,1,0.0
3199308,5837907,0,80.0,48213.0,2019-10-23,1,0.0
3199312,2000531,0,6.0,4664.0,2019-10-24,1,0.0
3199325,81659,0,9.0,296.0,2019-10-05,1,0.0
3199335,5753079,0,1.0,1369.0,2019-10-24,1,0.0
3199347,283237,0,76.0,2913.0,2019-10-24,1,0.0
3199390,4354953,0,180.0,68.0,2019-10-23,1,0.0
3199414,3195448,0,133.0,67.0,2019-10-15,1,0.0
3199415,4974453,0,69.0,2797.0,2019-10-24,1,0.0
3199417,560259,0,102.0,217.0,2019-10-12,1,0.0
3199418,4071012,0,28.0,307.0,2019-10-23,1,0.0
3199434,3363678,0,44.0,17691.0,2019-09-25,1,0.0
3199460,5180824,0,158.0,23639.0,2019-10-23,1,0.0
3199461,454273,0,51.0,57.0,2019-10-24,1,0.0
3199462,3457469,0,134.0,1377.0,2019-10-24,1,0.0
3199469,3103794,0,68.0,8.0,2019-10-24,1,0.0
3199482,267806,0,143.0,2823.0,2019-10-24,1,0.0
3199484,100731,0,42.0,3004.0,2019-10-24,1,0.0
3199507,4355010,0,8.0,30.0,2019-10-23,1,0.0
3199534,5487562,0,197.0,650.0,2019-10-23,1,0.0
3199548,4976651,0,279.0,85.0,2019-10-14,1,0.0
3199553,1797928,0,7.0,26585.0,2019-10-12,1,0.0
3199556,583510,0,218.0,7626.0,2019-10-23,1,0.0
3199579,3145332,0,18.0,4157.0,2019-10-04,1,0.0
3199640,352140,0,47.0,3293.0,2019-10-23,2,0.0
3199647,2770690,0,134.0,6150.0,2019-10-18,1,0.0
3199652,1375642,0,10.0,2848.0,2019-10-20,1,0.0
3199671,4471556,0,22.0,312.0,2019-10-23,1,0.0
3199700,1317041,0,208.0,44398.0,2019-10-17,1,0.0
3199702,228912,0,32.0,76.0,2019-10-23,1,0.0
3199705,234161,0,266.0,226.0,2019-10-24,1,0.0
3199726,673003,0,4.0,14422.0,2019-10-21,1,0.0
3199736,4404205,0,207.0,4329.0,2019-10-24,1,0.0
3199771,3378762,1,1.0,1207.0,2019-10-23,1,2.9596639242420745e-07
3199794,4979971,1,59.0,4940.0,2019-10-24,1,2.008043821941935e-07
3199801,236415,0,104.0,110.0,2019-10-24,1,0.0
3199811,3005186,0,166.0,25.0,2019-10-23,1,0.0
3199812,4725472,0,20.0,682.0,2019-10-07,1,0.0
3199821,2449802,0,159.0,562.0,2019-10-23,1,0.0
3199829,5351611,0,35.0,22.0,2019-10-23,1,0.0
3199833,3734044,0,33.0,339.0,2019-10-09,1,0.0
3199834,3368244,0,75.0,8.0,2019-10-23,1,0.0
3199851,1440091,0,339.0,647.0,2019-09-25,1,0.0
3199855,4275199,0,151.0,12847.0,2019-10-23,1,0.0
3199879,3280280,0,77.0,922.0,2019-10-24,1,0.0
3199881,5867265,0,97.0,1637.0,2019-10-20,1,0.0
3199892,5685828,0,155.0,74.0,2019-10-22,1,0.0
3199896,5822833,0,67.0,8.0,2019-10-24,1,0.0
3199898,1887314,0,10.0,220.0,2019-10-23,1,0.0
3199922,3794366,0,137.0,9344.0,2019-10-24,1,0.0
3199939,2459355,0,24.0,68.0,2019-10-23,1,0.0
3199962,4640983,0,74.0,8.0,2019-10-23,1,0.0
3199974,4931508,0,85.0,8779.0,2019-10-23,1,0.0
3199975,3869511,0,34.0,12700.0,2019-10-08,1,0.0
3199982,473522,0,24.0,8.0,2019-10-24,1,0.0
3199988,1426162,0,133.0,220.0,2019-10-24,1,0.0
3199993,568016,0,151.0,220.0,2019-10-24,1,0.0
3200010,374703,0,329.0,35.0,2019-10-18,1,0.0
3200027,1877862,0,7.0,329.0,2019-10-18,1,0.0
3200050,4262212,0,17.0,416.0,2019-10-23,1,0.0
3200053,5822798,0,104.0,2852.0,2019-10-07,1,0.0
3200104,629466,0,39.0,8.0,2019-10-24,1,0.0
3200114,4770515,0,35.0,16978.0,2019-10-24,1,0.0
3200153,5520228,0,4.0,2541.0,2019-10-23,1,0.0
3200173,4111197,0,0.0,33.0,2019-10-24,1,0.0
3200175,1015624,0,227.0,218.0,2019-10-23,1,0.0
3200192,4980586,0,108.0,225.0,2019-09-30,1,0.0
3200227,5286481,0,42.0,1099.0,2019-10-22,1,0.0
3200238,5331723,0,143.0,8.0,2019-10-23,1,0.0
3200239,1466528,0,33.0,25.0,2019-10-23,1,0.0
3200250,5605325,0,203.0,13774.0,2019-10-17,1,0.0
3200293,5444256,0,151.0,33.0,2019-10-23,1,0.0
3200299,1814557,0,186.0,441.0,2019-10-23,1,0.0
3200307,4487103,0,42.0,527.0,2019-10-23,1,0.0
3200318,1140574,0,1.0,67416.0,2019-10-24,1,0.0
3200334,321455,0,189.0,207.0,2019-09-30,1,0.0
3200344,4415156,0,68.0,22.0,2019-10-23,1,0.0
3200347,549986,0,14.0,307.0,2019-10-23,1,0.0
3200363,354459,0,32.0,447.0,2019-10-23,1,0.0
3200365,1545660,0,22.0,15065.0,2019-10-12,1,0.0
3200386,2903796,0,73.0,3398.0,2019-09-27,1,0.0
3200395,1185367,0,242.0,1713.0,2019-09-28,1,0.0
3200402,3265938,0,78.0,468.0,2019-10-24,1,0.0
3200411,1015647,0,15.0,22.0,2019-10-24,1,0.0
3200440,573039,0,104.0,22.0,2019-10-23,1,0.0
3200458,1569964,0,13.0,7.0,2019-10-10,1,0.0
3200475,5344839,0,79.0,2400.0,2019-10-23,1,0.0
3200501,3000606,0,52.0,22.0,2019-10-24,1,0.0
3200515,4979616,0,174.0,465.0,2019-10-24,1,0.0
3200541,2920415,0,65.0,8.0,2019-10-24,1,0.0
3200545,481418,0,85.0,33069.0,2019-10-24,1,0.0
3200560,2324746,0,346.0,6409.0,2019-10-17,1,0.0
3200590,2867899,0,158.0,45929.0,2019-10-23,1,0.0
3200624,1819057,0,151.0,685.0,2019-10-03,2,0.0
